145 First adult male no
146 First adult male no
147 First adult male no
148 First adult male no
149 First adult male no
150 First adult male no
151 First adult male no
152 First adult male no
153 First adult male no
154 First adult male no
155 First adult male no
156 First adult male no
157 First adult male no
158 First adult male no
159 First adult male no
160 First adult male no
161 First adult male no
162 First adult male no
163 First adult male no
164 First adult male no
165 First adult male no
166 First adult male no
167 First adult male no
168 First adult male no
169 First adult male no
170 First adult male no
171 First adult male no
172 First adult male no
173 First adult male no
174 First adult male no
175 First adult male no
176 First adult female no
177 First adult female no
178 First adult female no
179 First adult female no
180 First adult female no
181 First adult female no
182 First adult female no
183 First adult female no
184 First adult female no
185 First adult female no
186 First adult female no
187 First adult female no
188 First adult female no
189 First adult female no
190 First adult female no
191 First adult female no
192 First adult female no
193 First adult female no
194 First adult female no
195 First adult female no
196 First adult female no
197 First adult female no
198 First adult female no
199 First adult female no
200 First adult female no
201 First adult female no
202 First adult female no
203 First adult female no
204 First adult female no
205 First adult female no
206 First adult female no
207 First adult female no
208 First adult female no
209 First adult female no
210 First adult female no
211 First adult female no
212 First adult female no
213 First adult female no
214 First adult female no
215 First adult female no
216 First adult female no
217 First adult female no
218 First adult female no
219 First adult female no
220 First adult female no
221 First adult female no
222 First adult female no
223 First adult female no
224 First adult female no
225 Second adult female no
226 Second adult female no
227 Second adult female no
228 Second adult female no
229 Second adult female no
230 Second adult female no
231 Second adult female no
232 Second adult female no
233 Second adult female no
234 Second adult female no
235 Second adult female no
236 Second adult female no
237 Second adult female no
238 Second adult female no
239 Second adult female no
240 Second adult female no
241 Second adult female no
242 Second adult female no
243 Second adult female no
244 Second adult female no
245 Second adult female no
246 Second adult female no
247 Second adult female no
248 Second adult female no
249 Second adult female no
250 Second adult female no
251 Second adult female no
252 Second adult female no
253 Second adult female no
254 Second adult female no
255 Second adult female no
256 Second adult female no
257 Second adult female no
258 Second adult female no
259 Second adult female no
260 Second adult female no
261 Second adult female no
262 Second adult female no
263 Second adult female no
264 Second adult female no
265 Second adult female no
266 Second child female no
267 Second child female no
268 Second child female no
269 Second child female no
270 Second child female no
271 Second child female no
272 Second child female no
273 Second child female no
274 Second child female no
275 Second child female no
276 Second child female no
277 Second child female no
278 Second child female no
279 Second child female no
280 Second child female no
281 Second child female no
282 Second child female no
283 Second child female no
284 Second child female no
285 Second child female no
286 Second child female no
287 Second child female no
288 Second child female no
289 Second child female yes
290 Second child female yes
291 Second child female yes
292 Second child female yes
293 Second child female yes
294 Second child female yes
295 Second adult female yes
296 Second adult female yes
297 Second adult female yes
298 Second adult female yes
299 Second adult female yes
300 Second adult female yes
301 Second adult female yes
302 Second adult female yes
303 Second adult female yes
304 Second adult female yes
305 Second adult female yes
306 Second adult female yes
307 Second adult female yes
308 Second adult female yes
309 Second adult female yes
310 Second adult female yes
311 Second adult female yes
312 Second adult female yes
313 Second adult female yes
314 Second adult female yes
315 Second adult female yes
316 Second adult female yes
317 Second adult female yes
318 Second adult female yes
319 Second adult female yes
320 Second child male yes
321 Second child male yes
322 Second child male yes
323 Second child male yes
324 Second child male yes
325 Second child female yes
326 Second adult male yes
327 Second adult male yes
328 Second adult male yes
329 Second adult male yes
330 Second adult male yes
331 Second adult male yes
332 Second adult male yes
333 Second adult male yes
334 Second adult male yes
335 Second adult male yes
336 Second adult male yes
337 Second adult male yes
338 Second adult male yes
339 Second adult male yes
340 Second adult male no
341 Second adult male no
342 Second adult male no
343 Second adult male no
344 Second adult male no
345 Second adult male no
346 Second adult male no
347 Second adult male no
348 Second adult male no
349 Second adult male no
350 Second adult male no
351 Second adult male no
352 Second adult male no
353 Second adult male no
354 Second adult male no
355 Second adult male no
356 Second adult male no
357 Second adult male no
358 Second adult male no
359 Second adult male no
360 Second adult male no
361 Second adult male no
362 Second adult male no
363 Second adult male no
364 Second adult male no
365 Second adult male no
366 Second adult male no
367 Second adult male no
368 Second adult male no
369 Second adult male no
370 Second adult male no
371 Second adult male no
372 Second adult male no
373 Second adult male no
374 Second adult male no
375 Second adult male no
376 Second adult male no
377 Second adult male no
378 Second adult male no
379 Second adult male no
380 Second adult male no
381 Second adult male no
382 Second adult male no
383 Second adult male no
384 Second adult male no
385 Second adult male no
386 Second adult male no
387 Second adult male no
388 Second adult male no
389 Second adult male no
390 Second adult male no
391 Second adult male no
392 crew adult male no
393 crew adult male no
394 crew adult male no
395 crew adult male no
396 crew adult male no
397 crew adult male no
398 crew adult male no
399 crew adult male no
400 crew adult male no
401 crew adult male no
402 crew adult male no
403 crew adult male no
404 crew adult male no
405 crew adult male no
406 crew adult male no
407 crew adult male no
408 crew adult male no
409 crew adult male no
410 crew adult male no
411 crew adult male no
412 crew adult male no
413 crew adult male no
414 crew adult male no
415 crew adult male no
416 crew adult male no
417 crew adult male no
418 crew adult male no
419 crew adult male no
420 crew adult male no
421 crew adult male no
422 crew lady male no
423 crew lady male no
424 crew lady male no
425 crew lady male no
426 crew lady male no
427 crew lady male no
428 crew lady male no
429 crew lady male no
430 crew lady male no
431 crew lady male no
432 crew lady male no
433 crew lady male no
434 crew lady male no
435 crew lady male no
436 crew lady male no
437 crew lady male no
438 crew lady male no
439 crew lady male no
440 crew lady male no
441 crew lady male no
442 crew lady male no
443 crew lady male no
444 crew lady male no
445 Third lady male no
446 Third lady male no
447 Third lady male no
448 Third lady male no
449 Third lady male no
450 Third lady male no
451 Third lady male no
452 Third lady male no
453 Third adult male no
454 Third adult male no
455 Third adult male no
456 Third adult male no
457 Third adult male no
458 Third adult male no
459 Third adult male no
460 Third adult male no
461 Third adult male no
462 Third adult male no
463 Third adult male no
464 Third adult male no
465 Third adult male no
466 Third adult male no
467 Third adult male no
468 Third adult male no
469 Third adult male no
470 Third adult male no
471 Third adult male no
472 Third adult male no
473 Third adult male no
474 Third adult male no
475 Third adult male no
476 Third adult male no
477 Third adult male no
478 Third adult male no
479 Third adult male no
480 Third adult male no
481 Third adult male no
482 Third adult male no
483 Third adult male no
484 Third adult male no
485 Third adult male no
486 Third adult male no
487 Third adult male no
488 Third adult male no
489 Third adult male no
490 Third adult male no
491 Third adult male no
492 Third adult male no
493 Third adult male no
494 Third adult female yes
495 Third adult female yes
496 Third adult female yes
497 Third adult female yes
498 Third adult female yes
499 Third adult female yes
500 Third adult female yes
501 Third adult female yes
502 Third adult female yes
503 Third adult female yes
504 Third adult female yes
505 Third adult female yes
506 Third adult female yes
507 Third adult female yes
508 Third adult female yes
509 Third adult female yes
510 Third adult female yes
511 Third adult female yes
512 Third adult female yes
513 Third adult female yes
514 Third adult female yes
515 Third adult female yes
516 Third adult female yes
517 Third adult female no
518 Third adult female no
519 Third adult female no
520 Third adult female no
521 Third adult female no
522 Third adult female no
523 Third adult female no
524 Third adult female no
525 Third adult female no
526 Third adult female no
527 Third adult female no
528 Third adult female no
529 Third adult female no
530 Third adult female no
531 Third adult female no
532 Third adult female no
533 Third adult female no
534 Third adult female no
535 Third adult female no
536 Third adult female no
537 Third adult female no
538 Third adult female no
539 Third adult female no
540 Third adult female no
541 Third adult female no
542 Third adult female no
543 Third adult female no
544 Third adult female no
545 Third adult female no
546 Third adult female no
547 Third adult female no
548 Third adult female no
549 Third adult female no
550 Third adult female no
551 Third adult female no
552 Third adult female no
553 Third adult female no
554 Third adult female no
555 Third adult female yes
556 Third adult female yes
557 Third adult female yes
558 Third adult female yes
559 Third adult female yes
560 Third adult female yes
561 Third adult female yes
562 Third adult female yes
563 Third adult female yes
564 Third adult female no
565 Third adult female no
566 Third adult female no
567 Third adult female yes
568 Third adult female yes
569 Third adult female yes
570 Third adult female yes
571 Third adult female yes
572 Third adult female yes
573 Third adult female yes
574 Third adult female yes
575 Third adult female yes
576 Third adult female yes
577 Third adult female yes
578 Third adult female yes
579 Third adult female yes
580 Third adult female yes
581 Third adult female yes
582 Third adult female yes
583 Third adult female yes
584 Third adult female yes
585 Third adult female yes
586 Third adult female yes
587 Third child male yes
588 Third child male yes
589 Third child male yes
590 Third child male yes
591 Third child male yes
592 Third child male yes
593 Third child male yes
594 Third child male yes
595 Third child male yes
596 Third child male yes
597 Third child male yes
598 Third child female no
599 Third child female no
600 Third child female no
601 Third child female no
602 Third child female no
603 Third child female no
604 Second child female no
605 Second child female no
606 Second child female no
607 Second child female no
608 Second child female no
609 Second child female no
610 Second child female no
611 Second adult male yes
612 Second adult male yes
613 Second adult male yes
614 Second adult male yes
615 Second adult male yes
616 Second adult male yes
617 Second adult male yes
618 Second adult male yes
619 Second adult male yes
620 Second adult male yes
621 Second adult male yes
622 Second adult male yes
623 Second adult male yes
624 Second adult male yes
625 Second adult male yes
626 Second adult male yes
627 Second adult male yes
628 Second adult male yes
629 Second adult male yes
630 Second adult male yes
631 Second adult male yes
632 Second adult male yes
633 Second adult male yes
634 Second adult male yes
635 Second men male yes
636 Second men male yes
637 Second men male yes
638 Second men male yes
639 Second men male yes
640 Second men male yes
641 Second men male yes
642 Second men male yes
643 Second men male yes
644 Second men male yes
645 Second men male yes
646 Second men male yes
647 Second men male yes
648 Second men male yes
649 Second men male yes
650 Second men male yes
651 Second men male yes
652 Second men male yes
653 Second men male yes
654 Second men male yes
655 Second men male yes
656 Second men male yes
657 Second men male yes
658 Second men male yes
659 First men male yes
660 First men male yes
661 First men male yes
662 First adult male yes
663 First adult male yes
664 First adult male yes
665 First adult male yes
666 First adult male yes
667 First adult male yes
668 First adult male yes
669 First adult male yes
670 First adult male yes
671 First adult male yes
672 First adult male yes
673 First adult male yes
674 First adult male yes
675 First adult male yes
676 First adult male yes
677 First adult male yes
678 First adult male yes
679 First adult male yes
680 First adult male yes
681 First adult male yes
682 First adult male yes
683 First adult male yes
684 First adult male yes
685 First adult male yes
686 First adult male no
687 First adult male no
688 First adult male no
689 First adult male no
690 First adult male no
691 First adult male no
692 First adult male no
693 First adult male no
694 First adult male no
695 First adult male no
696 First adult male no
697 First adult male no
698 First adult male no
699 First adult male no
700 First adult male no
701 First adult male no
702 First adult male no
703 First adult male no
704 First adult male no
705 First adult male no
706 First adult male no
707 First adult male no
708 First adult male no
709 First adult male no
710 First adult male no
711 First adult male no
712 First adult male no
713 First adult male no
714 First adult male no
715 First adult male no
716 First adult male no
717 First adult male no
718 First adult male no
719 First adult male no
720 First adult male no
721 First adult male no
722 First adult male no
723 First adult male no
724 First adult male no
725 First adult male no
726 First adult male no
727 First adult male no
728 First adult male no
729 First adult male no
730 First adult male no
731 First adult male no
732 First adult male no
733 First adult male no
734 First adult male no
735 First adult male no
736 First adult male no
737 First adult male no
738 First adult male no
739 First adult male no
740 First adult male no
741 First adult male no
742 First adult male no
743 First adult male no
744 First adult male no
745 First adult male no
746 First adult male no
747 First adult male no
748 First adult male no
749 First adult male no
750 First adult male no
751 First adult male no
752 First adult male no
753 First adult male no
754 First adult male no
755 First adult male no
756 First infant male no
757 First infant male no
758 First infant male no
759 First infant male no
760 First infant male no
761 First infant male no
762 First infant male no
763 First infant male no
764 First infant male no
765 First infant male no
766 First infant male no
767 First infant male no
768 First infant male no
769 First infant male no
770 First infant male no
771 First infant male no
772 First infant male no
773 First infant male no
774 First infant male no
775 First infant male no
776 First infant male no
777 First infant male no
778 First infant male no
779 First infant male no
780 First infant male no
781 First infant male no
782 First infant male no
783 First infant male no
784 First infant male no
785 First infant male no
786 First infant male no
787 First infant male no
788 First infant male no
789 First infant male no
790 First infant male no
791 First infant male no
792 First infant male no
793 First infant male no
794 First infant male no
795 First infant male no
796 First infant male no
797 First infant male no
798 First infant male no
799 First infant male no
800 First infant male no
801 First infant male no
802 First infant male no
803 First infant male no
804 First infant male no
805 First infant male no
806 First infant male no
807 First infant male no
808 First infant male no
809 First infant male no
810 First infant male no
811 First infant male no
812 First infant male no
813 First infant male no
814 First infant male no
815 First infant male no
816 First infant male no
817 First infant male no
818 First infant male no
819 First infant male no
820 First infant male no
821 First infant male no
822 First infant male no
823 First infant male no
824 First infant male no
825 Third infant male no
826 Third infant male no
827 Third infant male no
828 Third infant male no
829 Third infant male no
830 Third infant male no
831 Third infant male no
832 Third infant male no
833 Third infant male no
834 Third infant male no
835 Third infant male no
836 Third infant male no
837 Third infant male no
838 Third infant male no
839 Third infant male no
840 Third infant male no
841 Third infant male no
842 Third infant male no
843 Third infant male no
844 Third infant male no
845 Third infant male no
846 Third infant male no
847 Third infant male no
848 Third infant male no
849 Third infant male no
850 Third infant male no
851 Third infant male no
852 Third infant male no
853 Third infant male no
854 Third infant male no
855 Third infant male no
856 Third infant male no
857 Third infant male no
858 Third infant male no
859 Third infant male no
860 Third infant male no
861 Third infant male no
862 Third infant male no
863 Third adult male no
864 Third men male no
865 Third men male no
866 Third men male no
867 Third men male no
868 Third men male no
869 Third men male no
870 Third men male no
871 Third men male no
872 Third men male no
873 Third men male no
874 Third men male no
875 Third men male no
876 Third men male no
877 Third men male no
878 Third men male no
879 Third men male no
880 Third men male no
881 Third men male no
882 Third men male no
883 Third men male no
884 Third men male no
885 Third men male no
886 Third men male no
887 Third men male no
888 Third men male no
889 Third men male no
890 Third men male no
891 Third men male no
892 Third men male no
893 Third men male no
894 Third men male no
895 Third men male no
896 Third men male no
897 Third men male no
898 Third men male no
899 Third men male no
900 Third men male no
901 Third men male no
902 Third men male no
903 Third men male no
904 Third men male no
905 Third men male no
906 Third men male no
907 Third men male no
908 Third men male no
909 Third men male no
910 Third men male no
911 Third men male no
912 Third men male no
913 Third men male no
914 Third men male no
915 Third men male no
916 Third men male no
917 Third men male no
918 Third men male no
919 Third men male no
920 Third men male no
921 Third men male no
922 Third men male no
923 Third men male no
924 Third men male no
925 Third adult male no
926 Third adult male no
927 Third adult male no
928 Third adult male no
929 Third adult male no
930 Third adult male no
931 Third adult male no
932 Third adult male no
933 Third adult male no
934 Third adult male no
935 Third adult male no
936 Third adult male no
937 Third adult male no
938 Third adult male no
939 Third adult male no
940 Third adult male no
941 Third adult male no
942 Third adult male no
943 Third adult male no
944 Third adult male no
945 Third adult male no
946 Third adult male no
947 Third adult male no
948 Third adult male no
949 Third adult male no
950 Third adult male no
951 Third adult male no
952 Third adult male no
953 Third adult male no
954 Third adult male no
955 Third adult male no
956 Third adult male no
957 Third adult male no
958 Third adult male no
959 Third adult male no
960 Third adult male no
961 Third adult male no
962 Third adult male no
963 Third adult male no
964 Third adult male no
965 Third adult male no
966 Third adult male no
967 Third adult male no
968 Third adult male no
969 Third adult male no
970 Third adult male no
971 Third adult male no
972 Third adult male no
973 Third adult male no
974 Third adult male no
975 Third adult male no
976 Third adult male no
977 Third adult male no
978 Third adult male no
979 Third adult male no
980 Third adult male no
981 Third adult male no
982 Third adult male no
983 Third adult male no
984 Third adult male no
985 Third adult male no
986 Third adult male no
987 Third adult male no
988 Third adult male no
989 Third adult male no
990 Third adult male no
991 Third adult male no
992 Third adult male no
993 Third adult male no
994 Third adult male no
995 Third adult male no
996 Third adult male no
997 Third adult male no
998 Third adult male no
999 Third adult male no
1000 Third adult male no
1001 Third adult male no
1002 Third adult male no
1003 Third adult male no
1004 Third adult male no
1005 Third adult male no
1006 Third adult male no
1007 Third adult male no
1008 Third adult male no
1009 Third adult male no
1010 Third adult male no
1011 Third adult male no
1012 Third adult male no
1013 Third adult male no
1014 Third adult male no
1015 Third adult male no
1016 Third adult male no
1017 Third adult male no
1018 Third adult male no
1019 Third adult male no
1020 Third adult male no
1021 Third adult male no
1022 Third adult male no
1023 Third adult male no
1024 Third adult male no
1025 Third adult male no
1026 Third adult male no
1027 Third adult male no
1028 Third adult male no
1029 Third adult male no
1030 Third adult male no
1031 Third adult male no
1032 Third adult male no
1033 Third adult male no
1034 Third adult male no
1035 Third adult male no
1036 Third adult male no
1037 Third adult male no
1038 Third adult male no
1039 Third adult male no
1040 Third adult male no
1041 Third adult male no
1042 Third adult male no
1043 Third adult male no
1044 Third adult male no
1045 Third adult male no
1046 Third adult male no
1047 Third adult male no
1048 Third adult male no
1049 Third adult male no
1050 Third adult male no
1051 Third adult male no
1052 Third adult male no
1053 Third adult male no
1054 Third adult male no
1055 Third adult male no
1056 Third adult male no
1057 Third adult male no
1058 Third adult male no
1059 Third adult male no
1060 Third adult male no
1061 Third adult male no
1062 Third adult male no
1063 Third adult male no
1064 Third adult male no
1065 Third adult male no
1066 Third adult male no
1067 Third adult male no
1068 Third adult male no
1069 Third adult male no
1070 Third adult male no
1071 Third adult male no
1072 Third adult male no
1073 Third adult female yes
1074 Third adult female yes
1075 Third adult female yes
1076 Third adult female yes
1077 Third adult female yes
1078 Third adult female yes
1079 Third adult female yes
1080 Third adult female yes
1081 Third adult female yes
1082 Third lady female yes
1083 Third lady female yes
1084 Third lady female yes
1085 Third lady female yes
1086 Third lady female yes
1087 Third lady female yes
1088 Third lady female yes
1089 Third lady female yes
1090 Third lady female yes
1091 Third lady female yes
1092 Third lady female yes
1093 Third lady female yes
1094 Third lady female yes
1095 Third lady female no
1096 Third lady female no
1097 Third lady female no
1098 Third lady female no
1099 Third lady female no
1100 Third lady female no
1101 Third lady female no
1102 Third lady female no
1103 Third lady female no
1104 Third lady female no
1105 Third lady female no
1106 Third lady female no
1107 Third lady female no
1108 Third lady female no
1109 Third adult female no
1110 Third adult female no
1111 Third adult female no
1112 Third adult female no
1113 Third adult female no
1114 Third adult female no
1115 Third adult female no
1116 Third adult female no
1117 Third adult female no
1118 Third adult female no
1119 Third adult female no
1120 Third adult female yes
1121 Third adult female yes
1122 Third adult female yes
1123 Third adult female yes
1124 Third adult female yes
1125 Third adult female yes
1126 Third adult female yes
1127 Third adult female yes
1128 Third adult female yes
1129 Third adult female yes
1130 Third adult female yes
1131 Third adult female yes
1132 Third adult female yes
1133 Third adult female yes
1134 Third adult female yes
1135 Third adult female yes
1136 Third adult female yes
1137 Third adult female yes
1138 Third adult female yes
1139 Third adult female yes
1140 Third adult female yes
1141 Third adult female yes
1142 Third adult female yes
1143 Third adult female yes
1144 Third adult female yes
1145 Third adult female yes
1146 Third adult female yes
1147 Third adult female yes
1148 Third adult female yes
1149 Third adult female yes
1150 Third adult female yes
1151 Third adult female yes
1152 Third adult female yes
1153 Third adult female yes
1154 Third adult female no
1155 Third adult female no
1156 Third adult female no
1157 Third adult female no
1158 Third adult female no
1159 Third adult female no
1160 Third adult female no
1161 Third adult female no
1162 Third adult female no
1163 Third adult female no
1164 Third adult female no
1165 Third adult female no
1166 Third adult female no
1167 Third adult female no
1168 Third adult female no
1169 Third adult female no
1170 Third adult female no
1171 Third adult female no
1172 Third adult female no
1173 Third adult female no
1174 Third adult female no
1175 Third adult female no
1176 Third adult female no
1177 Third adult female no
1178 Third adult female no
1179 Third adult female no
1180 Third adult female no
1181 Third adult female no
1182 Third adult female no
1183 Third adult female no
1184 Third adult female no
1185 Third adult female yes
1186 Third adult female yes
1187 Third adult female yes
1188 Third adult female yes
1189 Third adult female yes
1190 Third adult female yes
1191 Third adult female yes
1192 Third adult female yes
1193 Third adult female yes
1194 Third adult female yes
1195 Third adult female yes
1196 Third adult female no
1197 Third adult female no
1198 Third adult female no
1199 Third adult female no
1200 Third adult female no
1201 Third adult female no
1202 Third adult female no
1203 Third adult female no
1204 Third adult female no
1205 Third adult female no
1206 Third adult female no
1207 Third adult female no
1208 Third adult female no
1209 Third adult female no
1210 Third adult female no
1211 Third adult female no
1212 Third adult female no
1213 Third adult female no
1214 Third adult female no
1215 Third adult female no
1216 Third adult female no
1217 Third adult female no
1218 Third adult female no
1219 Third adult female no
1220 Third adult female no
1221 Third adult female no
1222 Third adult female yes
1223 Third adult female yes
1224 Third adult female yes
1225 Third adult female yes
1226 Third adult female yes
1227 Third adult female yes
1228 Third adult female yes
1229 Third adult female yes
1230 Third adult female yes
1231 Third adult female yes
1232 Third adult female no
1233 Third adult female no
1234 Third adult female no
1235 Third adult female no
1236 Third adult female no
1237 Third adult female no
1238 Third child male yes
1239 Third child male yes
1240 Third child male yes
1241 Third child male yes
1242 Third child male yes
1243 Third child male yes
1244 Third child male yes
1245 Third child male yes
1246 Third child male yes
1247 Third child male yes
1248 Third child male yes
1249 Third child male yes
1250 Third child male yes
1251 Third child male no
1252 Third child male no
1253 Third child male no
1254 Third child male no
1255 Third child male no
1256 Third child male no
1257 Third child male no
1258 Third child male no
1259 Third child male no
1260 Third child male no
1261 Third child male no
1262 Third child male no
1263 Third child male no
1264 Third child male no
1265 Third child male no
1266 Third child male no
1267 Third child male no
1268 Third child male no
1269 Third child male no
1270 Third child male no
1271 Third child male no
1272 Third child male no
1273 Third child male no
1274 Third child male no
1275 Third child male no
1276 Third child male no
1277 Third child male no
1278 Third child male no
1279 Third child male no
1280 Third child male no
1281 Third child male no
1282 Third child male no
1283 Third child male no
1284 Third child male no
1285 Third child male no
1286 Third child female yes
1287 Third child female yes
1288 Third child female yes
1289 Third child female yes
1290 Third child female yes
1291 Third child female yes
1292 Third child female yes
1293 Third child female yes
1294 Third child female yes
1295 Third child female yes
1296 Third child female yes
1297 Third child female yes
1298 Third child female yes
1299 Third child female yes
1300 Third child female yes
1301 Third child female yes
1302 Third child female yes
1303 cerw lady female no
1304 cerw lady female no
1305 cerw lady female no
1306 cerw lady female no
1307 cerw lady female no
1308 cerw lady female no
1309 cerw lady female no
1310 cerw adult male no
1311 cerw adult male no
1312 cerw adult male no
1313 cerw adult male yes
1314 cerw adult male yes
1315 cerw adult male yes
1316 cerw adult female yes
1317 cerw adult female yes
1318 cerw adult female yes
1319 cerw adult female no
1320 captain men male no
1321 captain men male no
1322 captain men male no
1323 captain men male no
1324 captain men male no
1325 captain men male no
1326 captain men male no
1327 captain men male no
1328 captain lady female no
1329 captain lady female no
1330 captain lady female no
1331 Third adult male no
1332 Third adult male no
1333 Third adult male no
